name,lenS,label,名詞,agent_utterance,cls,theme,freq,agent_utterance_refine,depend_word,nod_word,thank_word,questionmark,default,スポーツ,旅行,音楽,食事,UI3average,UI3average_diff
1902F4003_027,23,4.2,0, オリンピックは今までに見たことはありますか？,2,スポーツ,15, オリンピックは今までに見たことはありますか？,0,0,0,1,0,1,0,0,0,4.2,-1.6
1902F4003_035,20,5.2,10, 具体的に教えてもらっていいですか？,6,default,20, 具体的に教えてもらっていいですか？,1,0,0,1,1,0,0,0,0,5.2,1
1902F4003_014,16,5.6,0, なるほど、よくご存じですね・・,1,default,7, なるほど、よくご存じですね。,0,1,0,0,1,0,0,0,0,5.6,0.4
1902F4003_025,34,5.4,1, パリで開催されるオリンピックを、見にいく予定はありますか？,2,スポーツ,16, パリで開催されるオリンピックを、見にいく予定はありますか？,0,0,0,1,0,1,0,0,0,5.4,-0.199999999999999
1902F4003_054,24,5.6,9, もう少し詳しく教えていただいていいですか。,2,default,31, もう少し詳しく教えていただいていいですか？,0,0,0,1,1,0,0,0,0,5.6,0.199999999999999
1902F4003_057,24,5.2,16, もう少し詳しく教えていただいていいですか。,2,default,31, もう少し詳しく教えていただいていいですか？,0,0,0,1,1,0,0,0,0,5.2,-0.4
1902F4003_061,24,5.2,15, もう少し詳しく教えていただいていいですか。,2,default,31, もう少し詳しく教えていただいていいですか？,0,0,0,1,1,0,0,0,0,5.2,0
1902F4003_076,13,4,0, ありがとうございました・・,4,default,58, ありがとうございました。,0,0,1,0,1,0,0,0,0,4,-1.2
1902F4003_034,38,4.6,5, 聞くとしたら、邦楽，洋楽，クラシックなどどんなジャンルを聞きますか？,2,音楽,22, 聞くとしたら、邦楽，洋楽，クラシックなどどんなジャンルを聞きますか？,0,0,0,1,0,0,0,1,0,4.6,0.6
1902F4003_043,8,3.8,0, そうなんですね。,1,default,57, そうなんですね。,0,1,0,0,1,0,0,0,0,3.8,-0.8
1902F4003_075,17,4,0, なるほど、勉強になります・・,1,default,16, なるほど、勉強になります。,0,1,0,0,1,0,0,0,0,4,0.2
1902F4003_067,24,6,5, その旅先で何が一番楽しかったですか？,0,旅行,23, その旅先で何が一番楽しかったですか？,1,0,0,1,0,0,1,0,0,6,2
1902F4003_068,24,4,4, 旅行に行くときはなにか目的はありますか？,2,旅行,11, 旅行に行くときは何か目的はありますか？,0,0,0,1,0,0,1,0,0,4,-2
1902F4003_072,24,3.6,0, 貴重な体験談をありがとうございました。,4,旅行,20, 貴重な体験談をありがとうございました。,0,0,1,0,0,0,1,0,0,3.6,-0.4
1902F4003_011,19,6.4,9, それは「最近」食べられたんですか？,0,食事,12, それは最近食べられたんですか？,1,0,0,1,0,0,0,0,1,6.4,2.8
1902F4003_012,14,5.4,1, どこで食べられたんですか・・,2,食事,8, どこで食べられたんですか？,0,0,0,1,0,0,0,0,1,5.4,-1
1902F4003_058,13,3.8,0, それは面白そうですね。,5,default,6, それは面白そうですね。,1,1,0,0,1,0,0,0,0,3.8,-1.6
1902F4003_058,13,3.8,0, それは面白そうですね。,5,default,6, それは面白そうですね。,1,1,0,0,1,0,0,0,0,3.8,0
1902F4003_037,15,2.8,1, おすすめの曲はありますか？,2,音楽,7, おすすめの曲はありますか？,0,0,0,1,0,0,0,1,0,2.8,-1
1902F4003_033,16,3.8,3, 最近音楽は聞きましたか？,2,音楽,6, 最近音楽は聞きましたか？,0,0,0,1,0,0,0,1,0,3.8,1
1902F4003_015,19,6,11, そのほかにおすすめのものはありますか？,6,default,6, そのほかにおすすめのものはありますか？,1,0,0,1,1,0,0,0,0,6,2.2
1902F4003_013,63,6.6,3, 私の知りあいの人はおつまみが好きで、さきいかにマヨネーズと七味をつけて食べるのが好きだそうです。おつまみは食べますか？,2,食事,10, 私の知りあいの人はおつまみが好きで、さきいかにマヨネーズと七味をつけて食べるのが好きだそうです。おつまみは食べますか？,0,0,0,1,0,0,0,0,1,6.6,0.6
1902F4003_021,31,3.8,7, スポーツはするほうが好きですか？それとも見るほうが好きですか？,0,スポーツ,9, スポーツはするほうが好きですか？それとも見るほうが好きですか？,1,0,0,1,0,1,0,0,0,3.8,-2.8
1902F4003_022,28,5.2,5, 健康のため、とか、リフレッシュするため、とかですか？,2,スポーツ,16, 健康のためとかリフレッシュするためとかですか？,0,0,0,1,0,1,0,0,0,5.2,1.4
1902F4003_066,15,5,12, 旅行にはよく行かれますか？,2,旅行,4, 旅行にはよく行かれますか？,0,0,0,1,0,0,1,0,0,5,-0.2
1902F4003_070,25,4.8,3, 「温泉」などリフレッシュするためにいきますか？,2,旅行,15, 温泉などリフレッシュするためにいきますか？,0,0,0,1,0,0,1,0,0,4.8,-0.2
1902F4003_016,18,4.2,0, なるほど、それは美味しそうですね・・,5,食事,11, なるほど、それは美味しそうですね。,1,1,0,0,0,0,0,0,1,4.2,-0.6
1902F4003_038,14,3.4,0, そうですか、残念です・・,1,default,1, そうですか、残念です。,0,1,0,0,1,0,0,0,0,3.4,-0.8
1902F4003_071,19,4.2,0, なるほど、それはリラックスできますね。,5,旅行,7, なるほど、それはリラックスできますね。,1,1,0,0,0,0,1,0,0,4.2,0.8
1902F4004_012,5,4.2,0, なるほど。,1,default,47, なるほど。,0,1,0,0,1,0,0,0,0,4.2,0
1902F4004_030,5,4,0, なるほど。,1,default,47, なるほど。,0,1,0,0,1,0,0,0,0,4,-0.2
1902F4004_058,8,3,0, 本当ですか！,3,default,19, 本当ですか！,0,0,0,0,1,0,0,0,0,3,-1
1902F4004_058,8,3,0, 本当ですか！,3,default,19, 本当ですか！,0,0,0,0,1,0,0,0,0,3,0
1902F4004_008,23,5.6,2, 甘いものと、からいものどちらがお好きですか？,2,食事,30, 甘いものと辛いもののどちらがお好きですか？,0,0,0,1,0,0,0,0,1,5.6,2.6
1902F4004_009,44,6.4,3, 甘いものでしたらチョコレートやケーキといった、どのジャンルのものを好んで食べますか？,2,食事,24, 甘いものでしたらチョコレートやケーキといった、どのジャンルのものを好んで食べますか？,0,0,0,1,0,0,0,0,1,6.4,0.800000000000001
1902F4004_010,20,5.6,0, 普段はどこでスイーツを買いますか？,2,食事,23, 普段はどこでスイーツを買いますか？,0,0,0,1,0,0,0,0,1,5.6,-0.800000000000001
1902F4004_013,45,5.4,4, ちょっと特別なスイーツを買うときは近くのお店とか「デパートの地下」とか、利用しますか？,2,食事,17, ちょっと特別なスイーツを買うときは近くのお店とか「デパートの地下」とか利用しますか？,0,0,0,1,0,0,0,0,1,5.4,-0.199999999999999
1902F4004_011,24,4.6,3, その中でもおすすめのスイーツはありますか？,0,食事,20, その中でもおすすめのスイーツはありますか？,1,0,0,1,0,0,0,0,1,4.6,-0.800000000000001
1902F4004_023,13,4.4,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1,0,0,0,0,4.4,-0.199999999999999
1902F4004_045,13,3,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1,0,0,0,0,3,-1.4
1902F4004_014,20,4.8,1, 具体的に教えてもらっていいですか？,6,default,20, 具体的に教えてもらっていいですか？,1,0,0,1,1,0,0,0,0,4.8,1.8
1902F4004_027,20,5.4,5, 具体的に教えてもらっていいですか？,6,default,20, 具体的に教えてもらっていいですか？,1,0,0,1,1,0,0,0,0,5.4,0.600000000000001
1902F4004_036,24,5.4,8, もう少し詳しく教えていただいていいですか。,2,default,31, もう少し詳しく教えていただいていいですか？,0,0,0,1,1,0,0,0,0,5.4,0
1902F4004_066,7,5,3, すごいですね。,3,default,9, すごいですね。,0,0,0,0,1,0,0,0,0,5,-0.4
1902F4004_066,7,5,3, すごいですね。,3,default,9, すごいですね。,0,0,0,0,1,0,0,0,0,5,0
1902F4004_040,13,4.2,0, ありがとうございました・・,4,default,58, ありがとうございました。,0,0,1,0,1,0,0,0,0,4.2,-0.8
1902F4004_046,13,4.2,1, ありがとうございました・・,4,default,58, ありがとうございました。,0,0,1,0,1,0,0,0,0,4.2,0
1902F4004_074,13,4.8,1, ありがとうございました・・,4,default,58, ありがとうございました。,0,0,1,0,1,0,0,0,0,4.8,0.6
1902F4004_018,8,4.2,0, そうなんですね。,1,default,57, そうなんですね。,0,1,0,0,1,0,0,0,0,4.2,-0.6
1902F4004_031,8,4,0, そうなんですね。,1,default,57, そうなんですね。,0,1,0,0,1,0,0,0,0,4,-0.2
1902F4004_059,8,3.6,0, そうなんですね。,1,default,57, そうなんですね。,0,1,0,0,1,0,0,0,0,3.6,-0.4
1902F4004_069,8,4.2,0, そうなんですね。,1,default,57, そうなんですね。,0,1,0,0,1,0,0,0,0,4.2,0.6
1902F4004_055,17,4.6,1, なるほど、勉強になります・・,1,default,16, なるほど、勉強になります。,0,1,0,0,1,0,0,0,0,4.6,0.4
1902F4004_062,17,5.6,3, さいきん旅行には行きましたか？,2,旅行,23, 最近、旅行には行きましたか？,0,0,0,1,0,0,1,0,0,5.6,1
1902F4004_063,24,5.8,3, その旅先で何が一番楽しかったですか？,0,旅行,23, その旅先で何が一番楽しかったですか？,1,0,0,1,0,0,1,0,0,5.8,0.2
1902F4004_064,21,6.4,2, すごい！面白い体験をされましたね!,7,旅行,5, すごい！面白い体験をされましたね!,0,0,0,0,0,0,1,0,0,6.4,0.600000000000001
1902F4004_067,21,4.2,0, すごい！面白い体験をされましたね!,7,旅行,5, すごい！面白い体験をされましたね!,0,0,0,0,0,0,1,0,0,4.2,-2.2
1902F4004_071,24,5.2,7, 旅行に行くときはなにか目的はありますか？,2,旅行,11, 旅行に行くときは何か目的はありますか？,0,0,0,1,0,0,1,0,0,5.2,1
1902F4004_035,13,4.8,3, 具体的には何ですか？,6,default,9, 具体的には何ですか？,1,0,0,1,1,0,0,0,0,4.8,-0.4
1902F4004_073,13,5.2,0, それは面白そうですね。,5,default,6, それは面白そうですね。,1,1,0,0,1,0,0,0,0,5.2,0.4
1902F4004_073,13,5.2,0, それは面白そうですね。,5,default,6, それは面白そうですね。,1,1,0,0,1,0,0,0,0,5.2,0
1902F4004_070,21,4.2,2, なるほど、それは素晴らしい経験ですね。,5,旅行,10, なるほど、それは素晴らしい経験ですね。,1,1,0,0,0,0,1,0,0,4.2,-1
1902F4004_065,22,6.4,8, ほかには何か面白いことはありましたか？,0,旅行,16, ほかには何か面白いことはありましたか？,1,0,0,1,0,0,1,0,0,6.4,2.2
1902F4004_068,22,5,4, ほかには何か面白いことはありましたか？,0,旅行,16, ほかには何か面白いことはありましたか？,1,0,0,1,0,0,1,0,0,5,-1.4
1902F4004_039,41,5,0, なるほど、それは面白そうですね。今度しりあいにもすすめてみたいと思います！,5,default,4, なるほど、それは面白そうですね。今度知り合いにもすすめてみたいと思います！,1,1,0,0,1,0,0,0,0,5,0
1902F4004_039,41,5,0, なるほど、それは面白そうですね。今度しりあいにもすすめてみたいと思います！,5,default,4, なるほど、それは面白そうですね。今度知り合いにもすすめてみたいと思います！,1,1,0,0,1,0,0,0,0,5,0
1902F4005_018,5,3.8,0, なるほど。,1,default,47, なるほど。,0,1,0,0,1,0,0,0,0,3.8,0
1902F4005_062,5,4,0, なるほど。,1,default,47, なるほど。,0,1,0,0,1,0,0,0,0,4,0.2
1902F4005_019,8,3,0, 本当ですか！,3,default,19, 本当ですか！,0,0,0,0,1,0,0,0,0,3,-1
1902F4005_019,8,3,0, 本当ですか！,3,default,19, 本当ですか！,0,0,0,0,1,0,0,0,0,3,0
1902F4005_010,23,5,2, 甘いものと、からいものどちらがお好きですか？,2,食事,30, 甘いものと辛いもののどちらがお好きですか？,0,0,0,1,0,0,0,0,1,5,2
1902F4005_011,44,5.2,3, 甘いものでしたらチョコレートやケーキといった、どのジャンルのものを好んで食べますか？,2,食事,24, 甘いものでしたらチョコレートやケーキといった、どのジャンルのものを好んで食べますか？,0,0,0,1,0,0,0,0,1,5.2,0.2
1902F4005_012,20,5,2, 普段はどこでスイーツを買いますか？,2,食事,23, 普段はどこでスイーツを買いますか？,0,0,0,1,0,0,0,0,1,5,-0.2
1902F4005_016,45,5.6,3, ちょっと特別なスイーツを買うときは近くのお店とか「デパートの地下」とか、利用しますか？,2,食事,17, ちょっと特別なスイーツを買うときは近くのお店とか「デパートの地下」とか利用しますか？,0,0,0,1,0,0,0,0,1,5.6,0.6
1902F4005_013,18,5,4, 具体的にはどういったものですか？,6,default,19, 具体的にはどういったものですか？,1,0,0,1,1,0,0,0,0,5,-0.6
1902F4005_014,24,5.4,3, その中でもおすすめのスイーツはありますか？,0,食事,20, その中でもおすすめのスイーツはありますか？,1,0,0,1,0,0,0,0,1,5.4,0.4
1902F4005_007,13,4,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1,0,0,0,0,4,-1.4
1902F4005_028,13,4.2,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1,0,0,0,0,4.2,0.2
1902F4005_037,13,4.2,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1,0,0,0,0,4.2,0
1902F4005_045,13,4.4,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1,0,0,0,0,4.4,0.2
1902F4005_049,13,4,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1,0,0,0,0,4,-0.4
1902F4005_059,13,3.8,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1,0,0,0,0,3.8,-0.2
1902F4005_041,39,4.8,0, 2024年にはオリンピックがパリで開催されるようですね。ご存じですか？,2,スポーツ,20, 2024年にはオリンピックがパリで開催されるようですね。ご存じですか？,0,0,0,1,0,1,0,0,0,4.8,1
1902F4005_042,60,4.6,0, 1924年以来100年ぶりのパリでのオリンピック開催らしいです。,7,スポーツ,19, 1924年以来100年ぶりのパリでのオリンピック開催らしいです。,0,0,0,0,0,1,0,0,0,4.6,-0.2
1902F4005_043,23,4.4,3, オリンピックは今までに見たことはありますか？,2,スポーツ,15, オリンピックは今までに見たことはありますか？,0,0,0,1,0,1,0,0,0,4.4,-0.199999999999999
1902F4005_044,34,5.4,3, パリで開催されるオリンピックを、見にいく予定はありますか？,2,スポーツ,16, パリで開催されるオリンピックを、見にいく予定はありますか？,0,0,0,1,0,1,0,0,0,5.4,1
1902F4005_017,24,5,7, もう少し詳しく教えていただいていいですか。,2,default,31, もう少し詳しく教えていただいていいですか？,0,0,0,1,1,0,0,0,0,5,-0.4
1902F4005_020,13,3.6,0, ありがとうございました・・,4,default,58, ありがとうございました。,0,0,1,0,1,0,0,0,0,3.6,-1.4
1902F4005_090,13,4,0, ありがとうございました・・,4,default,58, ありがとうございました。,0,0,1,0,1,0,0,0,0,4,0.4
1902F4005_015,8,4.6,0, そうなんですね。,1,default,57, そうなんですね。,0,1,0,0,1,0,0,0,0,4.6,0.6
1902F4005_030,17,4.4,0, なるほど、勉強になります・・,1,default,16, なるほど、勉強になります。,0,1,0,0,1,0,0,0,0,4.4,-0.199999999999999
1902F4005_065,17,3,1, さいきん旅行には行きましたか？,2,旅行,23, 最近、旅行には行きましたか？,0,0,0,1,0,0,1,0,0,3,-1.4
1902F4005_066,32,5,1, 今までいった「旅行」で特におすすめの場所はありますか？,2,旅行,23, 今までいった旅行で特におすすめの場所はありますか？,0,0,0,1,0,0,1,0,0,5,2
1902F4005_067,24,5.8,6, その旅先で何が一番楽しかったですか？,0,旅行,23, その旅先で何が一番楽しかったですか？,1,0,0,1,0,0,1,0,0,5.8,0.8
1902F4005_072,18,6,0, 具体的には教えてもらえますか？,6,default,13, 具体的には教えてもらえますか？,1,0,0,1,1,0,0,0,0,6,0.2
1902F4005_068,21,5.6,0, すごい！面白い体験をされましたね!,7,旅行,5, すごい！面白い体験をされましたね!,0,0,0,0,0,0,1,0,0,5.6,-0.4
1902F4005_074,24,5.2,6, 旅行に行くときはなにか目的はありますか？,2,旅行,11, 旅行に行くときは何か目的はありますか？,0,0,0,1,0,0,1,0,0,5.2,-0.4
1902F4005_070,18,5,0, なるほど、それは面白そうですね。,5,default,7, なるほど、それは面白そうですね。,1,1,0,0,1,0,0,0,0,5,-0.2
1902F4005_070,18,5,0, なるほど、それは面白そうですね。,5,default,7, なるほど、それは面白そうですね。,1,1,0,0,1,0,0,0,0,5,0
1902F4005_076,18,4.4,0, なるほど、それは面白そうですね。,5,default,7, なるほど、それは面白そうですね。,1,1,0,0,1,0,0,0,0,4.4,-0.6
1902F4005_076,18,4.4,0, なるほど、それは面白そうですね。,5,default,7, なるほど、それは面白そうですね。,1,1,0,0,1,0,0,0,0,4.4,0
1902F4005_077,24,4.4,0, 貴重な体験談をありがとうございました。,4,旅行,20, 貴重な体験談をありがとうございました。,0,0,1,0,0,0,1,0,0,4.4,0
1902F4005_071,24,5.4,1, その旅先で美味しい食べ物はたべましたか・・,0,旅行,22, その旅先で美味しい食べ物はたべましたか？,1,0,0,1,0,0,1,0,0,5.4,1
1902F4005_069,22,5.6,2, ほかには何か面白いことはありましたか？,0,旅行,16, ほかには何か面白いことはありましたか？,1,0,0,1,0,0,1,0,0,5.6,0.199999999999999
1902F4005_089,24,4.2,0, そうですね・・ぜひ参考にさせていただきます。,1,default,8, そうですね、ぜひ参考にさせていただきます。,0,1,0,0,1,0,0,0,0,4.2,-1.4
1902F4005_035,31,5,2, スポーツはするほうが好きですか？それとも見るほうが好きですか？,0,スポーツ,9, スポーツはするほうが好きですか？それとも見るほうが好きですか？,1,0,0,1,0,1,0,0,0,5,0.8
1902F4005_036,28,5.4,2, 健康のため、とか、リフレッシュするため、とかですか？,2,スポーツ,16, 健康のためとかリフレッシュするためとかですか？,0,0,0,1,0,1,0,0,0,5.4,0.4
1902F4005_039,26,6.2,3, そのスポーツのおすすめポイントを教えてください＾＾,0,スポーツ,2, そのスポーツのおすすめポイントを教えてください？,1,0,0,1,0,1,0,0,0,6.2,0.8
1902F4005_040,15,5,0, なるほど、面白そうですね！,1,default,5, なるほど、面白そうですね！,0,1,0,0,1,0,0,0,0,5,-1.2
1902F4005_040,15,5,0, なるほど、面白そうですね！,1,default,5, なるほど、面白そうですね！,0,1,0,0,1,0,0,0,0,5,0
1902F4005_051,9,4.8,0, 大変ですよね。,3,default,1, 大変ですよね。,0,0,0,0,1,0,0,0,0,4.8,-0.2
1902F4006_092,5,4,0, なるほど。,1,default,47, なるほど。,0,1,0,0,1,0,0,0,0,4,0
1902F4006_082,8,3.8,3, 本当ですか！,3,default,19, 本当ですか！,0,0,0,0,1,0,0,0,0,3.8,-0.2
1902F4006_082,8,3.8,3, 本当ですか！,3,default,19, 本当ですか！,0,0,0,0,1,0,0,0,0,3.8,0
1902F4006_010,23,5.2,2, 甘いものと、からいものどちらがお好きですか？,2,食事,30, 甘いものと辛いもののどちらがお好きですか？,0,0,0,1,0,0,0,0,1,5.2,1.4
1902F4006_050,18,3,1, 具体的にはどういったものですか？,6,default,19, 具体的にはどういったものですか？,1,0,0,1,1,0,0,0,0,3,-2.2
1902F4006_056,18,4.6,7, 具体的にはどういったものですか？,6,default,19, 具体的にはどういったものですか？,1,0,0,1,1,0,0,0,0,4.6,1.6
1902F4006_006,13,4,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1,0,0,0,0,4,-0.6
1902F4006_019,13,4.4,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1,0,0,0,0,4.4,0.4
1902F4006_042,13,3.8,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1,0,0,0,0,3.8,-0.600000000000001
1902F4006_057,13,4,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1,0,0,0,0,4,0.2
1902F4006_064,13,4,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1,0,0,0,0,4,0
1902F4006_071,13,3.8,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1,0,0,0,0,3.8,-0.2
1902F4006_073,13,3.6,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1,0,0,0,0,3.6,-0.2
1902F4006_080,13,4,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1,0,0,0,0,4,0.4
1902F4006_083,13,3.8,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1,0,0,0,0,3.8,-0.2
1902F4006_086,13,4,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1,0,0,0,0,4,0.2
1902F4006_104,13,3.6,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1,0,0,0,0,3.6,-0.4
1902F4006_110,13,4,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1,0,0,0,0,4,0.4
1902F4006_061,15,3.4,1, 最近スポーツはしましたか？,2,スポーツ,7, 最近スポーツはしましたか？,0,0,0,1,0,1,0,0,0,3.4,-0.6
1902F4006_065,29,4.4,3, 健康のために、気をつけていることはありますか？,0,スポーツ,16, 健康のために、気をつけていることはありますか？,1,0,0,1,0,1,0,0,0,4.4,1
1902F4006_068,39,4.4,0, 2024年にはオリンピックがパリで開催されるようですね。ご存じですか？,2,スポーツ,20, 2024年にはオリンピックがパリで開催されるようですね。ご存じですか？,0,0,0,1,0,1,0,0,0,4.4,0
1902F4006_069,60,4.2,0, 1924年以来100年ぶりのパリでのオリンピック開催らしいです。,7,スポーツ,19, 1924年以来100年ぶりのパリでのオリンピック開催らしいです。,0,0,0,0,0,1,0,0,0,4.2,-0.2
1902F4006_070,23,3.8,1, オリンピックは今までに見たことはありますか？,2,スポーツ,15, オリンピックは今までに見たことはありますか？,0,0,0,1,0,1,0,0,0,3.8,-0.4
1902F4006_066,20,5.2,6, 具体的に教えてもらっていいですか？,6,default,20, 具体的に教えてもらっていいですか？,1,0,0,1,1,0,0,0,0,5.2,1.4
1902F4006_072,34,2.8,1, パリで開催されるオリンピックを、見にいく予定はありますか？,2,スポーツ,16, パリで開催されるオリンピックを、見にいく予定はありますか？,0,0,0,1,0,1,0,0,0,2.8,-2.4
1902F4006_029,24,5,10, もう少し詳しく教えていただいていいですか。,2,default,31, もう少し詳しく教えていただいていいですか？,0,0,0,1,1,0,0,0,0,5,2.2
1902F4006_040,7,3.8,0, すごいですね。,3,default,9, すごいですね。,0,0,0,0,1,0,0,0,0,3.8,-1.2
1902F4006_040,7,3.8,0, すごいですね。,3,default,9, すごいですね。,0,0,0,0,1,0,0,0,0,3.8,0
1902F4006_020,13,4.2,0, ありがとうございました・・,4,default,58, ありがとうございました。,0,0,1,0,1,0,0,0,0,4.2,0.4
1902F4006_058,13,4,0, ありがとうございました・・,4,default,58, ありがとうございました。,0,0,1,0,1,0,0,0,0,4,-0.2
1902F4006_087,13,3.8,0, ありがとうございました・・,4,default,58, ありがとうございました。,0,0,1,0,1,0,0,0,0,3.8,-0.2
1902F4006_116,13,3.8,0, ありがとうございました・・,4,default,58, ありがとうございました。,0,0,1,0,1,0,0,0,0,3.8,0
1902F4006_044,38,4.8,3, 聞くとしたら、邦楽，洋楽，クラシックなどどんなジャンルを聞きますか？,2,音楽,22, 聞くとしたら、邦楽，洋楽，クラシックなどどんなジャンルを聞きますか？,0,0,0,1,0,0,0,1,0,4.8,1
1902F4006_047,22,5.4,1, その歌手のどういうところが好きなんですか？,0,音楽,10, その歌手のどういうところが好きなんですか？,1,0,0,1,0,0,0,1,0,5.4,0.600000000000001
1902F4006_033,8,3.8,0, そうなんですね。,1,default,57, そうなんですね。,0,1,0,0,1,0,0,0,0,3.8,-1.6
1902F4006_048,11,4.8,0, カラオケは好きですか？,2,音楽,14, カラオケは好きですか？,0,0,0,1,0,0,0,1,0,4.8,1
1902F4006_054,91,5.2,5, 「スローテンポ」のきょくで、ボサノバとか、カフェでかかっているような音楽をかけてリラックスするひともいると聞きましたが、リラックスするために聞く、きょくとかはありますか？,2,音楽,8, スローテンポの曲で、ボサノバとか、カフェでかかっているような音楽をかけてリラックスするひともいると聞きましたが、リラックスするために聞く曲とかはありますか？,0,0,0,1,0,0,0,1,0,5.2,0.4
1902F4006_055,17,4,0, なるほど、勉強になります・・,1,default,16, なるほど、勉強になります。,0,1,0,0,1,0,0,0,0,4,-1.2
1902F4006_089,17,4.8,5, さいきん旅行には行きましたか？,2,旅行,23, 最近、旅行には行きましたか？,0,0,0,1,0,0,1,0,0,4.8,0.8
1902F4006_094,18,6.2,8, 具体的には教えてもらえますか？,6,default,13, 具体的には教えてもらえますか？,1,0,0,1,1,0,0,0,0,6.2,1.4
1902F4006_090,24,4.8,5, 旅行に行くときはなにか目的はありますか？,2,旅行,11, 旅行に行くときは何か目的はありますか？,0,0,0,1,0,0,1,0,0,4.8,-1.4
1902F4006_098,24,4.4,0, 貴重な体験談をありがとうございました。,4,旅行,20, 貴重な体験談をありがとうございました。,0,0,1,0,0,0,1,0,0,4.4,-0.4
1902F4006_014,19,5.8,3, それは「最近」食べられたんですか？,0,食事,12, それは最近食べられたんですか？,1,0,0,1,0,0,0,0,1,5.8,1.4
1902F4006_015,14,5.2,0, どこで食べられたんですか・・,2,食事,8, どこで食べられたんですか？,0,0,0,1,0,0,0,0,1,5.2,-0.6
1902F4006_030,17,6.2,7, どういったところが好きなんですか？,2,default,3, どういったところが好きなんですか？,0,0,0,1,1,0,0,0,0,6.2,1
1902F4006_031,13,4.4,0, それは面白そうですね。,5,default,6, それは面白そうですね。,1,1,0,0,1,0,0,0,0,4.4,-1.8
1902F4006_031,13,4.4,0, それは面白そうですね。,5,default,6, それは面白そうですね。,1,1,0,0,1,0,0,0,0,4.4,0
1902F4006_049,17,3.8,1, カラオケで歌ったりするのですか？,2,音楽,3, カラオケで歌ったりするのですか？,0,0,0,1,0,0,0,1,0,3.8,-0.600000000000001
1902F4006_097,21,4.4,0, なるほど、それは素晴らしい経験ですね。,5,旅行,10, なるほど、それは素晴らしい経験ですね。,1,1,0,0,0,0,1,0,0,4.4,0.600000000000001
1902F4006_093,24,5.6,0, その旅先で美味しい食べ物はたべましたか・・,0,旅行,22, その旅先で美味しい食べ物はたべましたか？,1,0,0,1,0,0,1,0,0,5.6,1.2
1902F4006_096,22,5.8,6, ほかには何か面白いことはありましたか？,0,旅行,16, ほかには何か面白いことはありましたか？,1,0,0,1,0,0,1,0,0,5.8,0.2
1902F4006_115,10,3.8,0, 面白いですよね。,3,default,2, 面白いですよね。,0,0,0,0,1,0,0,0,0,3.8,-2
1902F4006_115,10,3.8,0, 面白いですよね。,3,default,2, 面白いですよね。,0,0,0,0,1,0,0,0,0,3.8,0
1902F4006_013,19,5.6,4, そのほかにおすすめのものはありますか？,6,default,6, そのほかにおすすめのものはありますか？,1,0,0,1,1,0,0,0,0,5.6,1.8
1902F4006_018,19,5.8,2, そのほかにおすすめのものはありますか？,6,default,6, そのほかにおすすめのものはありますか？,1,0,0,1,1,0,0,0,0,5.8,0.2
1902F4006_017,63,6.4,0, 私の知りあいの人はおつまみが好きで、さきいかにマヨネーズと七味をつけて食べるのが好きだそうです。おつまみは食べますか？,2,食事,10, 私の知りあいの人はおつまみが好きで、さきいかにマヨネーズと七味をつけて食べるのが好きだそうです。おつまみは食べますか？,0,0,0,1,0,0,0,0,1,6.4,0.600000000000001
1902F4006_067,24,4.2,0, そうですね・・ぜひ参考にさせていただきます。,1,default,8, そうですね、ぜひ参考にさせていただきます。,0,1,0,0,1,0,0,0,0,4.2,-2.2
1902F4006_062,31,3.6,2, スポーツはするほうが好きですか？それとも見るほうが好きですか？,0,スポーツ,9, スポーツはするほうが好きですか？それとも見るほうが好きですか？,1,0,0,1,0,1,0,0,0,3.6,-0.6
